Open Time,Severity,Policy,Provider,Account Name,Account ID,Resource Name,Resource Type,Resource ID,Status,Sub-Status,Exclusion,Labels,Ticket Links
2024-08-12T15:51:44-03:00,Medium,Inactive Microsoft Entra ID User,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,diogo.silva,User,diogo.silva_itausa.com.br#EXT#@shieldsec.onmicrosoft.com,Open,Existing resource,,"Microsoft Entra ID External
Guest
Inactive",
2024-08-12T15:51:44-03:00,Medium,Inactive Microsoft Entra ID User,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,filipemolina,User,filipemolina_pge.mt.gov.br#EXT#@shieldsec.onmicrosoft.com,Open,Existing resource,,"Microsoft Entra ID External
Guest
Inactive",
2024-08-12T15:51:44-03:00,Medium,Inactive Microsoft Entra ID User,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,sustentacao.si01,User,sustentacao.si01_spdm.org.br#EXT#@shieldsec.onmicrosoft.com,Open,Existing resource,,"Microsoft Entra ID External
Guest
Inactive",
2024-08-11T12:14:08-03:00,Medium,Overprivileged IAM User,AWS,AWS Shield,848846633018,ses-smtp-user.20210817-102039,IAM User,arn:aws:iam::848846633018:user/ses-smtp-user.20210817-102039,Open,Reopened,,"Access Keys
Inactive",
2024-08-11T12:14:08-03:00,Medium,Overprivileged IAM Role,AWS,AWS Shield,848846633018,CyberArkRoleForCEM023673983569-0292459d3d7d,IAM Role,arn:aws:iam::848846633018:role/CyberArkRoleForCEM023673983569-0292459d3d7d,Open,Reopened,,"Inactive
3rd-Party Vendor
Cyberark",
2024-08-10T20:02:31-03:00,Medium,EBS Snapshot is not encrypted with KMS,AWS,AWS Shield,848846633018,vol-0bbe07f0113a548ee,EBS Volume,arn:aws:ec2:us-east-2:848846633018:volume/vol-0bbe07f0113a548ee,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,cf-templates-ehhsluqdgyfs-us-east-1,S3 Bucket,arn:aws:s3:::cf-templates-ehhsluqdgyfs-us-east-1,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,testellm-webapps3uinested-websiteuicloudfrontloggi-49n63gjrpqfo,S3 Bucket,arn:aws:s3:::testellm-webapps3uinested-websiteuicloudfrontloggi-49n63gjrpqfo,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,testellm-deploymentplatformsetupaccesslog67d5d503-a6snk1c2iyi8,S3 Bucket,arn:aws:s3:::testellm-deploymentplatformsetupaccesslog67d5d503-a6snk1c2iyi8,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,crowdstrike-0db6b501-usecasesetupaccesslog473e9bb9-8kuujlon34nq,S3 Bucket,arn:aws:s3:::crowdstrike-0db6b501-usecasesetupaccesslog473e9bb9-8kuujlon34nq,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,crowdstrike-0db6b501-weba-websiteuicloudfrontloggi-dewknjtfz5fk,S3 Bucket,arn:aws:s3:::crowdstrike-0db6b501-weba-websiteuicloudfrontloggi-dewknjtfz5fk,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,winosimages,S3 Bucket,arn:aws:s3:::winosimages,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,aws-cloudtrail-logs-848846633018-b772620f,S3 Bucket,arn:aws:s3:::aws-cloudtrail-logs-848846633018-b772620f,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,crowdstrike-0db6b501-webapps-websitebucket4326d7c2-qjqlhldbcnrg,S3 Bucket,arn:aws:s3:::crowdstrike-0db6b501-webapps-websitebucket4326d7c2-qjqlhldbcnrg,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,cyberarkathenaresult8488466330180292459d3d7d,S3 Bucket,arn:aws:s3:::cyberarkathenaresult8488466330180292459d3d7d,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,cf-templates-ehhsluqdgyfs-us-east-2,S3 Bucket,arn:aws:s3:::cf-templates-ehhsluqdgyfs-us-east-2,Open,Existing resource,,,
2024-07-22T16:36:27-03:00,Medium,S3 Bucket is not encrypted with KMS,AWS,AWS Shield,848846633018,testellm-webapps3uinestedsta-websitebucket4326d7c2-pjjnivb0ktv0,S3 Bucket,arn:aws:s3:::testellm-webapps3uinestedsta-websitebucket4326d7c2-pjjnivb0ktv0,Open,Existing resource,,,
2024-07-14T10:53:13-03:00,Medium,S3 Bucket object-level logging for write events is not enabled,AWS,AWS Shield,848846633018,AWS Shield,Account,AWS Shield,Open,Existing resource,,,
2024-07-14T10:53:13-03:00,Medium,S3 Bucket object-level logging for read events is not enabled,AWS,AWS Shield,848846633018,AWS Shield,Account,AWS Shield,Open,Existing resource,,,
2024-06-10T19:58:59-03:00,Medium,Root User activity detected,AWS,AWS Shield,848846633018,root user,Root User,arn:aws:iam::848846633018:root,Open,Existing resource,,No MFA,
2024-06-09T13:02:37-03:00,Medium,IAM User has policies attached,AWS,AWS Shield,848846633018,images,IAM User,arn:aws:iam::848846633018:user/images,Open,Existing resource,,"Admin
Secrets
Access Keys
Excessive",
2024-06-09T13:02:37-03:00,Medium,IAM User has policies attached,AWS,AWS Shield,848846633018,gabriel.tavares,IAM User,arn:aws:iam::848846633018:user/gabriel.tavares,Open,Existing resource,,"Admin
Secrets
Inactive
No MFA
Excessive",
2024-06-09T13:02:37-03:00,Medium,IAM User has policies attached,AWS,AWS Shield,848846633018,fellipe.dias,IAM User,arn:aws:iam::848846633018:user/fellipe.dias,Open,Existing resource,,"Admin
Secrets
Access Keys
No MFA
Excessive",
2024-06-06T01:36:46-03:00,Medium,Virtual Machine has vulnerabilities,AWS,AWS Shield,848846633018,PoC Halcyon - TecBan,EC2 Instance,arn:aws:ec2:us-east-1:848846633018:instance/i-049732aeaaeda63dc,Open,Existing resource,,"Halcyon
Secrets
Privileged
Operating System End-of-Life
Operating System Unpatched
Vulnerable",
2024-04-10T16:06:32-03:00,Medium,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,cf-templates-ehhsluqdgyfs-us-east-1,S3 Bucket,arn:aws:s3:::cf-templates-ehhsluqdgyfs-us-east-1,Open,Existing resource,,,
2024-04-10T16:06:25-03:00,Medium,New privileged identity,AWS,AWS Shield,848846633018,TesteLLM-UseCaseManagementSet-CfnDeployRoleAFC5115E-mGpDHCE7XfSK,IAM Role,arn:aws:iam::848846633018:role/TesteLLM-UseCaseManagementSet-CfnDeployRoleAFC5115E-mGpDHCE7XfSK,Open,Existing resource,,"Inactive
Excessive
Privileged",
2024-03-15T16:20:17-03:00,Medium,EBS Volume is not encrypted with KMS,AWS,AWS Shield,848846633018,vol-0bbe07f0113a548ee,EBS Volume,arn:aws:ec2:us-east-2:848846633018:volume/vol-0bbe07f0113a548ee,Open,Existing resource,,,
2024-03-14T16:08:23-03:00,Medium,EBS Snapshot is not encrypted with KMS,AWS,AWS Shield,848846633018,vol-01d1cd4aed734db4d,EBS Volume,arn:aws:ec2:us-east-2:848846633018:volume/vol-01d1cd4aed734db4d,Open,Existing resource,,,
2024-02-26T14:58:26-03:00,Medium,App Registration secret is not rotated,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,Wazuh,App Registration,2111e29d-1119-475c-aaf3-30c8b2f0e535,Open,Existing resource,,,
2024-02-26T14:58:26-03:00,Medium,App Registration secret is not rotated,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,SharePoint Online Client Extensibility Web Application Principal,App Registration,ba4b89b5-4772-41f2-90f3-14711f145221,Open,Existing resource,,,
2024-02-26T14:58:26-03:00,Medium,App Registration certificate is not rotated,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,Netskope Private Apps,App Registration,e5f4b2dd-7ca4-4e91-8e4a-4bb281941db0,Open,Existing resource,,,
2024-01-20T17:35:55-03:00,Medium,Security Group unrestricted inbound internet access,AWS,AWS Shield,848846633018,Halcyon,Security Group,arn:aws:ec2:us-east-1:848846633018:security-group/sg-01db6d9f7f307d307,Open,Existing resource,,,
2023-11-28T17:20:17-03:00,Medium,Password reuse policy does not meet minimum requirements,AWS,AWS Shield,848846633018,AWS Shield,Account,AWS Shield,Open,Existing resource,,,
2023-11-28T17:20:16-03:00,Medium,CloudTrail S3 Bucket logging is not enabled,AWS,AWS Shield,848846633018,CEM-events,CloudTrail Trail,arn:aws:cloudtrail:us-east-2:848846633018:trail/CEM-events,Open,Existing resource,,,
2023-11-28T17:20:16-03:00,Medium,S3 Bucket MFA delete is not enabled,AWS,AWS Shield,848846633018,aws-cloudtrail-logs-848846633018-b772620f,S3 Bucket,arn:aws:s3:::aws-cloudtrail-logs-848846633018-b772620f,Open,Existing resource,,,
2023-11-28T17:20:16-03:00,Medium,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,aws-cloudtrail-logs-848846633018-b772620f,S3 Bucket,arn:aws:s3:::aws-cloudtrail-logs-848846633018-b772620f,Open,Existing resource,,,
2023-11-28T17:20:16-03:00,Medium,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,cf-templates-ehhsluqdgyfs-us-east-2,S3 Bucket,arn:aws:s3:::cf-templates-ehhsluqdgyfs-us-east-2,Open,Existing resource,,,
2023-11-28T17:20:14-03:00,Medium,IAM User unused access keys,AWS,AWS Shield,848846633018,ses-smtp-user.20210817-102039,IAM User,arn:aws:iam::848846633018:user/ses-smtp-user.20210817-102039,Open,Existing resource,,"Access Keys
Inactive",
2023-11-28T17:20:14-03:00,Medium,IAM User unused access keys,AWS,AWS Shield,848846633018,ses-smtp-user.20210826-111622,IAM User,arn:aws:iam::848846633018:user/ses-smtp-user.20210826-111622,Open,Existing resource,,"Access Keys
Inactive",
2023-11-28T17:20:14-03:00,Medium,IAM User unused access keys,AWS,AWS Shield,848846633018,mrv@atendimentovip.online,IAM User,arn:aws:iam::848846633018:user/mrv@atendimentovip.online,Open,Existing resource,,"Access Keys
Inactive",
2023-11-28T17:20:13-03:00,Medium,EBS Volume is not encrypted with KMS,AWS,AWS Shield,848846633018,vol-01d1cd4aed734db4d,EBS Volume,arn:aws:ec2:us-east-2:848846633018:volume/vol-01d1cd4aed734db4d,Open,Existing resource,,,
2023-11-28T17:20:12-03:00,Medium,Security Group unrestricted inbound internet access,AWS,AWS Shield,848846633018,Nessus (BYOL)-10.2.0-AutogenByAWSMP--1,Security Group,arn:aws:ec2:us-east-2:848846633018:security-group/sg-0cf201a5ab5e1df8f,Open,Existing resource,,,
2023-11-28T17:20:12-03:00,Medium,Security Group unrestricted inbound internet access,AWS,AWS Shield,848846633018,Kali Linux-Kali Linux 2022.2-AutogenByAWSMP--1,Security Group,arn:aws:ec2:us-east-2:848846633018:security-group/sg-0f7df1a38bd98bbec,Open,Existing resource,,,
2023-11-28T17:20:12-03:00,Medium,Security Group unrestricted inbound internet access,AWS,AWS Shield,848846633018,Minimal Ubuntu 20-04 LTS - Focal-Minimal Ubuntu 20-04 20210623-AutogenByAWSMP-,Security Group,arn:aws:ec2:us-east-2:848846633018:security-group/sg-0f656a6b2eb2bd35a,Open,Existing resource,,,
2026-05-27T19:48:01-03:00,Low,Microsoft Entra ID user MFA is not enabled,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,Luca Duarte,User,luca.duarte@shieldsec.com.br,Open,New resource,,No MFA,
2026-05-26T22:07:21-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,EKS_Role,IAM Role,arn:aws:iam::848846633018:role/EKS_Role,Open,Existing resource,,"Trusted Service
Inactive
Excessive
Privileged",
2026-05-26T22:07:21-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,crowdstrike-GetRegionsLambda,IAM Role,arn:aws:iam::848846633018:role/crowdstrike-GetRegionsLambda,Open,Existing resource,,Inactive,
2026-05-26T22:07:21-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,crowdstrike-CrowdStrikeStackSetAdministrationRole,IAM Role,arn:aws:iam::848846633018:role/crowdstrike-CrowdStrikeStackSetAdministrationRole,Open,Existing resource,,Inactive,
2026-05-26T22:07:09-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,EKS_Role,IAM Role,arn:aws:iam::848846633018:role/EKS_Role,Open,Existing resource,,"Trusted Service
Inactive
Excessive
Privileged",
2026-05-26T22:07:09-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,crowdstrike-CrowdStrikeStackSetAdministrationRole,IAM Role,arn:aws:iam::848846633018:role/crowdstrike-CrowdStrikeStackSetAdministrationRole,Open,Existing resource,,Inactive,
2026-05-26T22:07:09-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,crowdstrike-GetRegionsLambda,IAM Role,arn:aws:iam::848846633018:role/crowdstrike-GetRegionsLambda,Open,Existing resource,,Inactive,
2026-05-21T20:04:09-03:00,Low,EC2 Instance metadata service supports insecure version,AWS,AWS Shield,848846633018,SRVLXRHEL01,EC2 Instance,arn:aws:ec2:us-east-1:848846633018:instance/i-04438cac41d94dbdd,Open,New resource,,"Secrets
Operating System Unpatched
Vulnerable",
2026-04-26T23:32:06-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeDSPMScannerRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeDSPMScannerRole,Open,Reopened,,"Inactive
Excessive
Privileged",
2026-04-24T16:02:26-03:00,Low,Microsoft Entra ID user MFA is not enabled,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,Marion Moretti,User,marion.moretti@shieldsec.com.br,Open,New resource,,No MFA,
2026-04-11T09:04:22-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-ca-central-1-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-ca-central-1-report,Open,Reopened,,,
2026-03-05T22:41:16-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CyberArkRoleForSCA848846633018,IAM Role,arn:aws:iam::848846633018:role/CyberArkRoleForSCA848846633018,Open,Existing resource,,"Inactive
Excessive
Privileged",
2026-03-05T22:41:16-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CyberArkDynamicPrivilegedAccess-b63d2e2e,IAM Role,arn:aws:iam::848846633018:role/CyberArkDynamicPrivilegedAccess-b63d2e2e,Open,Existing resource,,Inactive,
2026-03-01T17:41:01-03:00,Low,"IAM Policy with full administrative privileges ""*:*"" is attached",AWS,AWS Shield,848846633018,AdministratorAccess,IAM Group,arn:aws:iam::848846633018:group/AdministratorAccess,Open,Reopened,,"Admin
Secrets
Access Keys
No MFA",
2026-03-01T17:41:01-03:00,Low,"IAM Policy with full administrative privileges ""*:*"" is attached",AWS,AWS Shield,848846633018,CyberArk_AWSAdmin,IAM Role,arn:aws:iam::848846633018:role/CyberArk_AWSAdmin,Open,Reopened,,"Admin
Secrets
Inactive
Excessive",
2026-03-01T17:41:01-03:00,Low,"IAM Policy with full administrative privileges ""*:*"" is attached",AWS,AWS Shield,848846633018,CEMFullAcess,IAM Role,arn:aws:iam::848846633018:role/CEMFullAcess,Open,Reopened,,"Admin
Secrets
Inactive
Excessive",
2026-03-01T17:41:01-03:00,Low,"IAM Policy with full administrative privileges ""*:*"" is attached",AWS,AWS Shield,848846633018,AWSReservedSSO_AdministratorAccess_d3653fc3d924625a,IAM Role,arn:aws:iam::848846633018:role/aws-reserved/sso.amazonaws.com/us-east-2/AWSReservedSSO_AdministratorAccess_d3653fc3d924625a,Open,Reopened,,"Admin
Secrets
Inactive",
2026-03-01T17:41:01-03:00,Low,"IAM Policy with full administrative privileges ""*:*"" is attached",AWS,AWS Shield,848846633018,AWS-QuickSetup-StackSet-Local-ExecutionRole,IAM Role,arn:aws:iam::848846633018:role/AWS-QuickSetup-StackSet-Local-ExecutionRole,Open,Reopened,,"Admin
Secrets
Inactive
Excessive",
2026-03-01T17:41:01-03:00,Low,"IAM Policy with full administrative privileges ""*:*"" is attached",AWS,AWS Shield,848846633018,images,IAM User,arn:aws:iam::848846633018:user/images,Open,Reopened,,"Admin
Secrets
Access Keys
Excessive",
2026-03-01T17:40:15-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,AWSBackupDefaultServiceRole,IAM Role,arn:aws:iam::848846633018:role/service-role/AWSBackupDefaultServiceRole,Open,Reopened,,"Secrets
Trusted Service
Inactive
Excessive
Privileged",
2026-03-01T17:40:10-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,wazuh-s3,IAM Role,arn:aws:iam::848846633018:role/wazuh-s3,Open,Reopened,,"Trusted Service
Inactive
Excessive
Privileged",
2026-03-01T17:40:09-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,ecsExternalInstanceRole,IAM Role,arn:aws:iam::848846633018:role/ecsExternalInstanceRole,Open,Reopened,,"Trusted Service
Inactive
Excessive
Privileged",
2026-03-01T17:40:08-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,AWSDataLifecycleManagerDefaultRole,IAM Role,arn:aws:iam::848846633018:role/service-role/AWSDataLifecycleManagerDefaultRole,Open,Reopened,,"Trusted Service
Excessive
Privileged",
2026-03-01T17:40:08-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,GuardicoreIAM,IAM Role,arn:aws:iam::848846633018:role/GuardicoreIAM,Open,Reopened,,Inactive,
2026-03-01T17:40:07-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,rds-monitoring-role,IAM Role,arn:aws:iam::848846633018:role/rds-monitoring-role,Open,Reopened,,"Trusted Service
Inactive",
2026-03-01T17:40:07-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,AWSApplicationMigrationConversionServerRole,IAM Role,arn:aws:iam::848846633018:role/service-role/AWSApplicationMigrationConversionServerRole,Open,Reopened,,Inactive,
2026-03-01T17:40:07-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,AWSApplicationMigrationReplicationServerRole,IAM Role,arn:aws:iam::848846633018:role/service-role/AWSApplicationMigrationReplicationServerRole,Open,Reopened,,Inactive,
2026-03-01T17:40:07-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,AWSApplicationMigrationAgentRole,IAM Role,arn:aws:iam::848846633018:role/service-role/AWSApplicationMigrationAgentRole,Open,Reopened,,"Trusted Service
Inactive",
2026-03-01T17:40:06-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,AWSApplicationMigrationMGHRole,IAM Role,arn:aws:iam::848846633018:role/service-role/AWSApplicationMigrationMGHRole,Open,Reopened,,"Trusted Service
Inactive",
2026-02-19T12:25:14-03:00,Low,Microsoft Entra ID user MFA is not enabled,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,Luiz Costa,User,luiz.costa@shieldsec.com.br,Open,Reopened,,No MFA,
2026-02-06T15:45:54-03:00,Low,Microsoft Entra ID user MFA is not enabled,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,[VOLL] - Agenda de mapeamento - LGPD,User,VOLLAgendademapeamentoLGPD@shieldsec.com.br,Open,New resource,,"Inactive
No MFA",
2025-10-23T22:23:23-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeStackSetAdministrationRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeStackSetAdministrationRole,Open,Existing resource,,Inactive,
2025-10-23T22:23:23-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,crowdstrike-SensorManagementOrchestrator,IAM Role,arn:aws:iam::848846633018:role/crowdstrike-SensorManagementOrchestrator,Open,Existing resource,,"Inactive
Excessive
Privileged",
2025-10-23T22:23:23-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeStackSetExecutionRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeStackSetExecutionRole,Open,Existing resource,,Inactive,
2025-10-23T22:23:23-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeDSPMCloudformationServiceRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeDSPMCloudformationServiceRole,Open,Existing resource,,"Inactive
Excessive
Privileged",
2025-10-23T22:23:23-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CrowdStrike-Integration-GetRegionsLambdaRole-mtdAVfznWKm0,IAM Role,arn:aws:iam::848846633018:role/CrowdStrike-Integration-GetRegionsLambdaRole-mtdAVfznWKm0,Open,Existing resource,,Inactive,
2025-10-23T22:23:23-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeDSPMCustomResourceRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeDSPMCustomResourceRole,Open,Existing resource,,"Inactive
Excessive
Privileged",
2025-10-23T22:23:10-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeStackSetAdministrationRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeStackSetAdministrationRole,Open,Existing resource,,Inactive,
2025-10-23T22:23:10-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,CrowdStrikeStackSetExecutionRole,IAM Role,arn:aws:iam::848846633018:role/CrowdStrikeStackSetExecutionRole,Open,Existing resource,,Inactive,
2025-10-23T22:23:09-03:00,Low,Overprivileged IAM Role,AWS,AWS Shield,848846633018,CrowdStrike-Integration-GetRegionsLambdaRole-mtdAVfznWKm0,IAM Role,arn:aws:iam::848846633018:role/CrowdStrike-Integration-GetRegionsLambdaRole-mtdAVfznWKm0,Open,Existing resource,,Inactive,
2025-10-19T12:22:20-03:00,Low,External IAM Role,AWS,AWS Shield,848846633018,crowdstrike-SensorManagement,IAM Role,arn:aws:iam::848846633018:role/crowdstrike-SensorManagement,Open,Existing resource,,"Inactive
3rd-Party Vendor",
2025-10-19T12:22:20-03:00,Low,External IAM Role,AWS,AWS Shield,848846633018,CyberArkRoleForCEM023673983569-0292459d3d7d,IAM Role,arn:aws:iam::848846633018:role/CyberArkRoleForCEM023673983569-0292459d3d7d,Open,Existing resource,,"Inactive
3rd-Party Vendor
Cyberark",
2025-10-19T12:22:20-03:00,Low,External IAM Role,AWS,AWS Shield,848846633018,CyberArkDynamicPrivilegedAccess-b63d2e2e,IAM Role,arn:aws:iam::848846633018:role/CyberArkDynamicPrivilegedAccess-b63d2e2e,Open,Existing resource,,Inactive,
2025-10-16T23:52:33-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,AWS-QuickSetup-SSM-LocalAdministrationRole,IAM Role,arn:aws:iam::848846633018:role/AWS-QuickSetup-SSM-LocalAdministrationRole,Open,Existing resource,,"Inactive
Excessive
Privileged",
2025-10-16T23:52:33-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,AWS-QuickSetup-SSM-LocalExecutionRole,IAM Role,arn:aws:iam::848846633018:role/AWS-QuickSetup-SSM-LocalExecutionRole,Open,Existing resource,,"Inactive
Excessive
Privileged",
2025-09-12T19:33:49-03:00,Low,Virtual Machine has an unpatched operating system,AWS,AWS Shield,848846633018,3CX - v20,EC2 Instance,arn:aws:ec2:us-east-2:848846633018:instance/i-014ca1de692eadcdb,Open,Reopened,,"Operating System Unpatched
Vulnerable",
2025-08-16T21:42:01-03:00,Low,Inactive IAM Role,AWS,AWS Shield,848846633018,AmazonSSMManagedInstanceCore,IAM Role,arn:aws:iam::848846633018:role/AmazonSSMManagedInstanceCore,Open,Reopened,,"Inactive
Excessive
Privileged",
2025-08-04T12:10:52-03:00,Low,S3 Bucket MFA delete is not enabled,AWS,AWS Shield,848846633018,purple-team-infograph,S3 Bucket,arn:aws:s3:::purple-team-infograph,Open,New resource,,Public,
2025-08-04T12:10:52-03:00,Low,S3 Bucket block public access is not enabled,AWS,AWS Shield,848846633018,purple-team-infograph,S3 Bucket,arn:aws:s3:::purple-team-infograph,Open,New resource,,Public,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-us-east-1-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-us-east-1-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-ap-northeast-2-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-ap-northeast-2-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-ap-northeast-3-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-ap-northeast-3-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-eu-west-2-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-eu-west-2-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-us-west-1-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-us-west-1-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-eu-north-1-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-eu-north-1-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-us-west-2-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-us-west-2-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-eu-west-3-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-eu-west-3-report,Open,Existing resource,,,
2025-08-01T00:27:54-03:00,Low,S3 Bucket encryption in transit is not enabled,AWS,AWS Shield,848846633018,v1-common-848846633018-ap-south-1-report,S3 Bucket,arn:aws:s3:::v1-common-848846633018-ap-south-1-report,Open,Existing resource,,,
2025-07-28T13:46:15-03:00,Low,Microsoft Entra ID user MFA is not enabled,Microsoft Entra ID,Shield Security,4dc6941e-7211-4dca-9d7a-f4f027f5f0c8,Shield - Espaço de Trabalho Escritório BH,User,espacodetrabalho.escritoriobh@shieldsec.com.br,Open,New resource,,"Inactive
No MFA",
2025-07-25T19:59:33-03:00,Low,SNS Topic encryption in transit is not enabled,AWS,AWS Shield,848846633018,AWS_Cost_Monitor,SNS Topic,arn:aws:sns:us-east-1:848846633018:AWS_Cost_Monitor,Open,New resource,,,
